gvkey,conm,fyear,xrd,ni,at,sale,siccd,dlc,dltt
045723,VENTURE GLOBAL INC,2022,311.0,1858.0,15097.0,6448.0,1311,171.0,10873.0
045757,MARWYNN HOLDINGS INC,2022,,0.731,7.168,11.255,5211,0.363,1.604
045768,SAILPOINT INC,2022,159.484,-332.498,7922.923,552.827,7372,3.689,1581.703
045769,SIONNA THERAPEUTICS INC,2022,34.605,-40.24,87.369,0.0,2836,0.0,0.0
045779,MILLROSE PROPERTIES INC,2022,,-193.11,5308.957,0.0,6798,0.0,84.724
045783,KARMAN HOLDINGS INC,2022,,-14.099,682.593,226.31,,12.256,391.323
045785,BETA BIONICS INC,2022,31.428,-64.751,35.527,0.179,3841,0.976,3.157
045796,NORTHPOINTE BANCSHARES INC,2022,,23.239,4400.346,324.243,,0.0,981.255
045802,JFB CONSTRUCTION HOLDINGS,2022,,2.467,8.243,24.195,1540,0.003,0.0
045804,AARDVARK THERAPEUTICS INC,2022,7.172,-13.564,16.757,0.0,2834,0.1,0.162
050248,WEBTOON ENTERTAINMENT INC,2022,,-129.871,2020.591,1079.388,7370,22.908,30.744
050260,LAKESIDE HOLDING LTD,2022,,-0.003,5.154,9.606,4731,1.39,2.543
050290,ONESTREAM INC,2022,43.132,-65.466,320.012,279.324,7370,2.156,16.756
050297,SAFE PRO GROUP INC,2022,0.0,-0.508,4.239,1.151,3842,0.063,0.306
050302,AUREUS GREENWAY HOLDINGS INC,2022,,0.323,4.515,3.009,7990,2.263,0.957
050345,CONCENTRA GRP HLDS PARNT INC,2022,,166.727,2297.235,1724.359,8060,72.966,966.68
050382,ZSPACE INC,2022,4.666,-15.173,18.208,35.784,3571,44.5,0.0
050389,LINEAGE INC,2022,,-62.7,18557.4,4928.3,6798,162.4,10653.2
050435,BRAG HOUSE HOLDINGS INC,2022,,-3.528,0.671,0.25,7370,1.804,0.0
050478,LEGACY EDUCATION INC,2022,,2.337,20.608,30.704,8200,0.826,0.128
050516,BICARA THERAPEUTICS INC,2022,31.312,-37.845,6.703,0.0,2836,0.0,0.0
050517,ZENAS BIOPHARMA INC,2022,62.689,-119.282,74.579,0.0,2836,0.715,0.812
050525,CERIBELL INC,2022,7.243,-37.164,86.458,25.922,3845,3.129,15.091
050526,MBX BIOSCIENCES INC,2022,21.397,-26.135,45.095,0.0,2834,0.137,0.324
050567,BIOAGE LABS INC,2022,30.522,-39.722,28.429,0.0,2834,0.216,2.252
050617,STANDARDAERO INC,2022,,-21.0,5728.6,4150.478,4581,39.641,3328.018
050619,FRONTVIEW REIT INC,2022,0.0,-4.471,626.79,39.754,6798,0.0,281.307
050620,CLOUDASTRUCTURE INC,2022,3.663,-11.626,12.326,0.488,7370,0.0,0.0
050659,CHAIN BRIDGE BANCORP INC,2022,,8.281,1030.684,30.494,6020,5.0,0.0
050681,UPSTREAM BIO INC,2022,18.657,-23.868,18.478,1.212,2836,0.087,0.007
050682,CAMP4 THERAPEUTICS CORP,2022,34.771,-44.192,102.549,0.0,2836,2.37,10.025
050688,AMENTUM HOLDINGS INC,2022,,223.0,4220.0,5183.0,8711,27.0,94.0
050721,CURBLINE PROPERTIES CORP,2022,,25.73,758.019,73.136,6798,0.0,38.845
050763,SEPTERNA INC,2022,22.044,-27.676,36.119,0.0,2834,0.71,0.0
050770,INFINITY NATURAL RSOURCS INC,2022,,68.129,266.705,143.155,1311,0.183,58.802
050831,INGRAM MICRO HOLDING CORP,2022,0.0,2394.489,19087.975,50824.49,5045,288.585,4496.698
050838,EVERUS CONSTRCTION GROUP INC,2022,,124.781,1135.586,2699.25,1700,60.151,258.265
050852,MAGNERA CORP,2022,16.0,119.0,3145.0,2803.0,2600,12.0,33.0
050908,TWIN HOSPITALITY GROUP INC,2022,0.0,-12.771,391.142,165.856,5812,8.192,287.5
051058,RESOLUTE HOLDINGS MANAGEMENT,2022,,102.694,175.201,378.476,8742,16.218,351.39
060800,SINCLAIR INC,2022,,2652.0,6704.0,3928.0,4833,61.0,4381.0
060801,SOCKET MOBILE INC,2022,4.362,0.087,28.598,21.238,3663,1.948,3.292
060900,DISH NETWORK CORP,2022,45.0,2303.233,52606.562,16679.407,4841,1741.22,22489.831
060902,HAWAIIAN HOLDINGS INC,2022,,-240.081,4139.623,2641.267,4512,151.483,2006.836
060911,NATURAL HEALTH TRENDS CORP,2022,,0.313,82.817,49.134,5122,1.135,2.989
060914,LIFE STORAGE INC,2022,0.0,358.128,7387.73,1047.433,6798,7.528,3392.462
060923,DAVE & BUSTER'S ENTMT INC,2022,0.0,137.135,3760.993,1964.427,5810,72.623,2790.505
060931,GLOBAL INDUSTRIAL CO,2022,,78.8,455.2,1166.1,5090,13.0,89.1
060938,NORTHEAST INDIANA BANCORP,2022,,6.553,445.528,20.897,6035,26.0,6.0
060972,CINEMARK USA INC,2022,,-231.9,4623.3,2454.7,7830,244.4,3081.6
060979,WABTEC CORP,2022,209.0,633.0,18516.0,8362.0,3743,251.0,3751.0
060990,BNCCORP INC,2022,,6.5,943.321,52.741,6020,0.0,16.66
061004,ACACIA RESEARCH CORP,2022,0.626,-125.065,482.928,59.223,6794,62.009,1.873
061028,CLIMB GLOBAL SOLUTIONS INC,2022,0.0,12.497,231.856,304.348,5045,1.041,2.588
061225,FENTURA FINANCIAL INC,2022,,14.933,1688.863,69.1,6020,65.0,158.554
061055,AUBURN NATIONAL BANCORP,2022,,10.346,1023.888,32.817,6020,2.551,0.611
061077,GSE SYSTEMS INC,2022,0.611,-15.343,26.496,47.734,7361,3.456,0.47
061122,AMCON DISTRIBUTING CO,2022,0.0,16.672,289.125,1543.698,5190,8.049,112.434
061129,REDWOOD TRUST INC,2022,0.0,-163.52,13030.899,707.854,6798,2029.679,9738.74
061140,WINDTREE THERAPEUTICS INC,2022,11.099,-39.208,37.954,0.0,2836,0.656,1.624
061153,GRAFTECH INTERNATIONAL LTD,2022,3.641,382.962,1604.178,1281.25,3620,3.699,924.107
061155,ATLAS AIR WORLDWIDE HLDG INC,2022,,355.88,6696.316,4549.104,4522,490.871,1972.713
061163,SUNSTONE HOTEL INVESTORS INC,2022,0.0,87.289,3082.817,901.915,6798,226.682,605.011
061179,KFORCE INC,2022,,75.431,392.004,1710.765,7363,4.576,41.98
061181,INTEGRA LIFESCIENCES HOLDNGS,2022,101.193,180.55,3889.758,1559.566,3842,52.749,1562.61
061188,SERVICE PROPERTIES TRUST,2022,0.0,-132.381,7488.191,1869.246,6798,500.0,5332.794
061224,FARMERS BANCORP/IN,2022,,11.014,789.433,33.724,6020,27.233,25.389
061285,FG NEXUS INC,2022,0.3,-7.154,71.753,41.237,3861,2.959,5.811
061321,SMITH MICRO SOFTWARE INC,2022,29.87,-29.279,103.581,48.513,7372,10.448,2.976
061325,PEDIATRIX MEDICAL GROUP INC,2022,0.0,66.335,2347.887,1958.721,8011,36.487,680.594
061380,ERIE INDEMNITY CO,2022,,298.569,2239.456,2840.124,6411,0.0,0.0
061394,SOUTHERN BANC CO INC,2022,,1.736,115.282,7.557,6020,2.0,0.0
061399,MYRIAD GENETICS INC,2022,85.4,-112.0,1198.7,678.4,2835,14.1,130.9
061408,HANOVER INSURANCE GROUP INC,2022,,116.0,13997.2,5468.6,6331,0.0,782.4
061409,DIAMOND OFFSHRE DRILLING INC,2022,,-103.211,1527.956,841.278,1381,30.445,508.579
061418,RCI HOSPITALITY HLDGS INC,2022,0.0,46.041,530.738,267.62,5810,14.691,226.568
061420,POOL CORP,2022,0.0,748.462,3565.437,6179.727,5090,100.526,1560.299
061483,DAVITA INC,2022,0.0,560.4,16928.252,11609.894,8090,626.805,11195.685
061487,BANNER CORP,2022,,195.378,15833.431,640.02,6020,282.799,229.009
061490,OPKO HEALTH INC,2022,73.887,-328.405,2167.259,1004.196,8071,51.027,254.521
061494,HENRY SCHEIN INC,2022,0.0,538.0,8607.0,12647.0,5047,182.0,1315.0
061496,MILESTONE SCIENTIFIC INC,2022,1.15,-8.706,13.702,8.806,3843,0.101,0.396
061519,MATIV HOLDINGS INC,2022,26.6,-6.6,3669.2,2167.4,2800,44.8,1706.6
061562,ADVANCED ENERGY INDS INC,2022,191.02,199.66,1992.168,1845.422,3829,36.771,447.722
061567,ESTEE LAUDER COMPANIES INC,2022,307.0,2390.0,20910.0,17741.0,2844,633.0,7012.0
061574,WATERS CORP,2022,185.987,707.755,3281.453,2971.956,3826,76.429,1586.986
061581,BOSTON BEER INC  -CL A,2022,,67.263,1420.773,2090.334,2082,9.801,45.798
061585,FLUSHING FINANCIAL CORP,2022,,76.945,8422.946,326.635,6020,815.501,283.597
061586,IMPAC MORTGAGE HOLDINGS INC,2022,0.0,-39.432,60.331,23.863,6162,8.673,37.753
061587,INTEVAC INC,2022,13.722,-17.075,173.059,35.761,3559,3.404,1.417
061591,NETAPP INC,2022,956.0,1274.0,9818.0,6362.0,3572,47.0,2637.0
061635,NWPX INFRASTRUCTURE INC,2022,,31.149,601.34,457.665,3317,15.96,175.703
061693,HEARTLAND FINANCIAL USA INC,2022,,212.18,20244.228,802.92,6020,376.199,403.352
061646,WESTELL TECH INC  -CL A,2022,4.174,3.816,36.025,47.26,3661,0.525,0.854
061655,NOVAVAX INC,2022,1235.278,-657.939,2258.679,1981.872,2836,368.944,247.789
061673,NUO THERAPEUTICS INC,2022,0.0,-3.172,3.047,0.112,2836,0.079,0.256
061709,SMITH-MIDLAND CORP,2022,,0.8,54.313,50.131,3272,0.695,5.775
061711,TG THERAPEUTICS INC,2022,125.352,-198.335,193.572,2.785,2834,1.824,81.479
061712,BLONDER TONGUE LABS INC,2022,1.778,-2.92,15.005,18.115,3663,5.026,5.776
061732,MSC INDUSTRIAL DIRECT  -CL A,2022,0.0,339.786,2729.414,3691.893,5084,344.24,516.528
061735,STAR GROUP LP,2022,0.0,35.288,912.475,2006.558,5900,49.862,233.094
061739,HARTFORD INSURANCE GROUP INC,2022,,1815.0,73022.0,21829.0,6331,0.0,4493.0
061743,KINGSWAY FINANCIAL SVCS INC,2022,,24.722,285.65,112.939,6331,0.0,103.309
061759,CORE LABORATORIES INC,2022,,19.453,578.354,489.735,1389,11.699,210.691
061766,ASTROTECH CORP,2022,2.781,-8.33,56.221,0.869,3829,0.734,0.303
061796,SOUTHERN MICH BANCORP INC,2022,,13.491,1276.523,51.514,6020,11.179,78.072
061811,SOUTHERN COPPER CORP,2022,,2638.5,17277.4,10047.9,1000,77.3,7025.3
061815,BROADWAY FINANCIAL CORP/DE,2022,,5.636,1184.293,37.464,6035,158.971,47.75
061880,INTEGRATED BIOPHARMA INC,2022,,3.838,25.25,56.246,2834,0.643,1.412
061899,ACERAGEN INC,2022,12.188,-23.36,101.107,4.862,2836,0.234,34.626
061971,ENGLOBAL CORP,2022,,-18.514,30.023,40.189,1311,3.51,7.217
061976,HARBOR DIVERSIFIED INC,2022,,39.11,382.647,280.863,4512,14.245,62.192
061994,UNITED STATES POSTAL SERVICE,2022,,56046.0,46115.0,78620.0,4210,1290.0,13924.0
062057,WIDEPOINT CORP,2022,0.0,-23.585,49.013,94.103,7370,0.597,4.746
062072,ALPHA PRO TECH LTD,2022,,3.282,64.803,61.981,3089,0.899,0.875
062123,PATHFINDER BANCORP INC,2022,,12.932,1399.921,57.012,6020,72.501,80.068
062168,IRIDEX CORP,2022,7.175,-7.547,42.29,56.972,3845,1.037,0.732
062169,LIFECORE BIOMEDL INC,2022,8.736,-99.563,253.545,103.269,2834,1.85,110.774
062178,PAID INC,2022,,0.652,6.422,16.586,7370,0.022,0.0
062209,ENERGY & WATER DEVLPMNT CORP,2022,,-1.943,1.174,0.0,3580,0.15,0.049
062213,CANTALOUPE INC,2022,3.5,-1.703,255.632,205.202,3578,2.23,16.296
062217,LIGHTPATH TECHNOLOGIES INC,2022,2.086,-3.542,50.714,35.559,3827,2.02,12.708
062221,COLUMBUS MCKINNON CORP,2022,20.935,48.429,1698.455,936.24,3530,48.57,477.512
062222,NEWSTREAM ENERGY TECH GR INC,2022,0.013,-3.262,0.016,0.0,6794,13.455,0.019
062262,FORWARD INDUSTRIES INC,2022,,-1.378,20.939,42.337,3100,0.378,4.65
062266,CSG SYSTEMS INTL INC,2022,137.913,44.06,1348.553,1089.752,7374,58.512,428.676
062290,REVLON INC  -CL A,2022,30.1,-673.9,2489.8,1980.4,2844,752.8,12.2
062302,SPAR GROUP INC,2022,,-0.732,94.598,261.268,7389,21.307,1.982
062315,MALAGA FINANCIAL CORP,2022,,21.352,1509.342,53.756,6035,40.0,269.156
062365,FIRST NORTHN CMNTY BANCORP,2022,,15.884,1871.361,62.815,6020,0.0,5.422
062374,IRON MOUNTAIN INC,2022,,556.981,16140.514,5103.574,6798,376.284,12910.616
062378,HUB GROUP INC  -CL A,2022,,356.948,2810.081,5340.49,4731,132.463,319.281
062396,IDT CORP,2022,0.0,27.028,497.094,1364.057,4813,2.899,4.606
062501,SUBURBAN PROPANE PRTNRS  -LP,2022,0.0,139.708,2103.726,1501.465,5900,32.126,1180.999
062516,CENTURY ALUMINUM CO,2022,,-14.1,1472.0,2777.3,3350,147.9,402.5
062525,AIM IMMUNOTECH INC,2022,6.99,-19.445,40.488,0.141,2836,0.178,0.659
062527,AMB FINANCIAL CORP,2022,,3.178,324.819,14.37,6020,0.0,3.093
062549,KVH INDUSTRIES INC,2022,10.369,24.101,200.53,138.878,4899,1.554,0.636
062553,OPTICAL CABLE CORP,2022,0.973,-0.347,40.558,69.079,3357,0.729,10.697
062575,FFD FINANCIAL CORP,2022,,9.127,652.853,24.286,6020,5.03,10.039
062582,ALJ REGIONAL HOLDINGS INC,2022,,144.052,249.186,242.54,7374,3.951,51.328
062592,PROTALIX BIOTHERAPEUTICS INC,2022,29.349,-14.927,55.787,47.638,2836,1.118,32.356
062626,EVOLUTION PETROLEUM CORP,2022,,32.628,148.047,108.926,1311,0.026,21.25
062646,COMMUNITY WEST BANCSHRS -OLD,2022,,13.449,1091.502,53.116,6020,0.0,95.261
062654,SANDY SPRING BANCORP INC,2022,,166.299,13833.119,566.17,6020,671.967,627.607
062666,STREAMLINE HEALTH SOLUTIONS,2022,6.042,-11.379,61.521,24.889,7373,0.785,8.964
062689,TRAVELERS COS INC,2022,,2842.0,115717.0,36548.0,6331,100.0,7470.0
062723,TUCOWS INC,2022,,-27.571,664.747,321.142,7370,4.642,341.802
062745,JAKKS PACIFIC INC,2022,,91.413,405.342,796.187,3944,36.275,51.485
062819,374WATER INC,2022,1.114,-4.69,9.917,3.016,3580,0.0,0.0
062823,FTI CONSULTING INC,2022,,235.514,3241.407,3028.908,8742,31.922,536.776
062897,TUPPERWARE BRANDS CORP,2022,11.0,-232.5,743.6,1304.0,3089,728.4,56.8
062919,MEDALLION FINANCIAL CORP,2022,,43.84,2259.879,206.147,6159,7.239,222.728
062921,NEUROCRINE BIOSCIENCES INC,2022,463.8,154.5,2368.7,1488.7,2836,186.8,93.5
062955,PILLARSTONE CAPITAL REIT,2022,0.0,0.44,55.507,8.719,6512,14.84,0.0
062965,SS&C TECHNOLOGIES HLDGS INC,2022,447.3,650.2,16653.3,5283.0,7372,110.2,7260.9
062979,SOUTHSIDE BANCSHARES INC,2022,,105.02,7558.636,293.838,6020,368.912,181.608
063000,RUSH ENTERPRISES INC,2022,,391.382,3821.066,7101.67,5500,977.415,457.945
063029,NORDICUS PARTNERS CORP,2022,0.0,-8.472,0.055,0.0,3842,0.0,0.0
063058,SB FINANCIAL GROUP INC,2022,,12.521,1335.633,62.8,6020,74.923,29.904
063080,ANSYS INC,2022,433.661,523.71,6687.945,2065.553,7372,22.803,866.376
063122,ENCISION INC,2022,0.816,-0.324,4.134,7.349,3845,0.575,0.508
063135,DIME COMMUNITY BANCSHARES,2022,,152.556,13189.921,475.984,6020,1096.36,296.623
063138,GLASSBRIDGE ENTERPRISES INC,2022,,-3.0,14.6,0.1,6282,0.0,3.7
063172,FACTSET RESEARCH SYSTEMS INC,2022,255.1,396.917,4014.305,1843.892,7370,29.185,2191.046
063178,PROVIDENT FINANCIAL HOLDINGS,2022,,9.093,1187.038,39.446,6035,35.0,51.998
063224,COMMUNITY WEST BANCSHARES,2022,,26.645,2422.519,88.042,6020,48.479,78.569
063232,OCEANFIRST FINANCIAL CORP,2022,,146.603,13103.896,490.269,6035,1278.597,217.122
063272,CHESAPEAKE FINL SHARES INC,2022,,17.629,1328.997,67.305,6020,45.979,26.008
063290,PEGASYSTEMS INC,2022,294.349,-345.582,1357.672,1317.845,7372,14.976,672.761
063332,DYNARESOURCE INC,2022,,6.686,40.943,39.77,1040,1.997,0.559
063337,MGT CAPITAL INVESTMENTS INC,2022,0.0,-5.978,1.654,0.809,7374,0.282,0.0
063338,STRATEGIC EDUCATION INC,2022,,46.67,2161.747,1065.48,8200,23.879,235.402
063388,WILHELMINA INTERNATIONAL INC,2022,,3.529,41.992,17.78,7900,0.447,3.395
063395,HEARTLAND BANCCORP,2022,,18.071,1663.126,74.478,6020,21.213,28.944
063402,CROGHAN BANCSHARES INC,2022,,14.014,1125.763,46.803,6020,83.246,17.5
063405,GERON CORP,2022,95.518,-141.901,190.575,0.596,2836,21.87,33.883
063417,TTEC HOLDINGS INC,2022,,103.24,2153.962,2443.707,7389,37.327,1030.832
063422,LAMAR ADVERTISING CO  -CL A,2022,,438.647,6475.214,2032.14,6798,456.954,4114.62
063446,AINOS INC,2022,6.846,-14.007,37.109,3.52,2836,1.261,0.008
063447,GUESS INC,2022,,149.61,2425.448,2583.913,2330,210.572,923.088
063448,PURE BIOSCIENCE INC,2022,0.319,-3.491,4.484,1.853,2890,0.0,0.0
063454,AWARE INC,2022,9.234,-1.726,51.192,16.008,7372,0.47,4.047
063456,CARRIAGE SERVICES INC,2022,,41.381,1192.95,370.174,7200,3.172,609.575
063516,CROWN EQUITY HOLDINGS INC,2022,0.0,-0.74,0.005,0.003,8721,0.031,0.0
063520,TRANSACT TECHNOLOGIES INC,2022,8.57,-5.936,51.832,58.139,3577,3.125,1.683
063525,METRO ONE TELECOMM INC,2022,0.817,-3.927,5.942,0.075,7372,0.012,1.967
063527,STERICYCLE INC,2022,,56.0,5334.1,2704.7,4955,116.4,1813.0
063531,MICROVISION INC,2022,30.413,-53.091,114.996,0.664,3679,1.867,13.829
063593,QEP CO INC,2022,,-0.063,196.006,433.664,3420,37.679,32.223
063596,WILLIS LEASE FINANCE CORP,2022,0.0,5.439,2575.217,304.348,7359,88.09,1769.553
063639,ONITY GROUP INC,2022,,25.7,12399.2,1018.0,6162,1148.6,10102.0
063643,ABERCROMBIE & FITCH  -CL A,2022,0.0,2.816,2713.1,3697.751,5651,213.979,1010.213
063650,SPECTRUM PHARMACEUTICALS INC,2022,42.203,-75.401,103.338,10.114,2836,0.761,29.722
063669,UNIVISION COMMUNICATIONS INC,2022,,-1506.6,17494.4,4625.9,4833,159.7,10083.2
063718,BEXIL CORP,2022,,-1.762,25.453,-0.387,6799,0.0,0.0
063721,HARFORD BANK ABERDEEN/MD,2022,,5.126,595.469,22.243,6020,0.0,0.363
063725,WEST BANCORPORATION INC,2022,,46.399,3613.218,133.557,6020,203.75,286.786
063734,VOYA RETIREMENT INS &ANNUITY,2022,,333.0,114334.0,2228.0,6311,32.0,732.0
063739,BJ'S RESTAURANTS INC,2022,0.0,4.076,1045.922,1283.926,5812,40.037,492.676
063763,HIBBETT INC,2022,0.0,128.057,939.16,1708.316,5940,109.94,230.693
063781,WINTRUST FINANCIAL CORP,2022,,509.682,52949.649,2210.996,6020,307.612,3462.769
063798,AMERITYRE CORP,2022,0.102,0.432,3.319,6.496,3011,0.152,0.212
063847,PENSKE AUTOMOTIVE GROUP INC,2022,,1380.0,14114.6,27814.8,5500,3166.4,3882.6
063863,USANA HEALTH SCIENCES INC,2022,11.563,69.35,596.549,998.601,2834,6.892,7.68
063876,TRIUMPH GROUP INC,2022,,89.593,1714.844,1396.313,3728,6.531,1703.259
063892,NOV INC,2022,,155.0,10135.0,7237.0,3533,100.0,2266.0
063901,PRESSURE BIOSCIENCES INC,2022,0.97,-16.077,2.01,1.729,8731,20.24,0.29
063927,UNITED NATURAL FOODS INC,2022,0.0,248.0,7628.0,28928.0,5140,183.0,3199.0
063938,SEACHANGE INTERNATIONAL INC,2022,7.987,-11.404,42.659,32.493,7372,0.713,0.691
063952,INNOVATE CORP,2022,,-35.9,1151.7,1637.3,3440,47.7,737.6
063986,EPLUS INC,2022,0.0,119.356,1414.826,2067.718,5045,33.516,21.587
064021,HOPTO INC,2022,1.525,0.123,6.05,3.909,7372,0.01,0.041
064028,NU SKIN ENTERPRISES  -CL A,2022,23.3,104.778,1820.97,2225.659,2844,54.376,466.146
064030,STEEL DYNAMICS INC,2022,,3862.674,14159.984,22260.774,3312,76.184,3105.034
064061,FORRESTER RESEARCH INC,2022,,21.806,608.438,537.787,8700,13.632,100.751
064063,GENESIS ENERGY  -LP,2022,,75.457,6365.992,2788.957,5172,17.978,3577.998
064077,SIDECHANNEL INC,2022,0.178,-11.776,10.768,4.789,7372,0.05,0.0
064085,MAUCH CHUNK TRUST FINL CORP,2022,,5.024,610.106,23.392,6020,3.81,86.244
064088,VIASAT INC,2022,128.923,1084.806,7730.337,2556.158,3663,88.578,2694.507
064163,HYPERSCALE DATA INC,2022,2.773,-181.816,561.514,134.334,3679,44.688,108.751
064166,QUEST DIAGNOSTICS INC,2022,,946.0,12837.0,9883.0,8071,155.0,4467.0
064175,LITHIA MOTORS INC  -CL A,2022,0.0,1251.0,15006.6,28321.9,5500,2188.8,5857.1
064223,DXP ENTERPRISES INC,2022,,48.155,1037.28,1480.832,5080,22.452,449.394
064228,UNITED SECURITY BANCSHARS CA,2022,,15.686,1299.193,51.105,6020,0.0,12.976
064229,PARTNERS BANCORP,2022,,13.615,1574.612,67.871,6020,41.977,50.122
064254,HELIOS TECHNOLOGIES INC,2022,17.4,98.4,1463.7,885.4,3490,26.4,440.0
064275,CAL-MAINE FOODS INC,2022,,758.024,1954.525,3146.217,200,0.0,
064302,INSPERITY INC,2022,,179.35,2039.261,5938.818,7363,19.946,424.987
064306,KILROY REALTY CORP,2022,0.0,232.615,10796.987,1098.752,6798,5.775,4382.215
064327,CERUS CORP,2022,64.107,-42.779,218.092,188.315,3842,58.264,28.973
064334,VERICEL CORP,2022,19.943,-16.709,273.003,164.365,2836,4.343,43.268
064344,VAIL RESORTS INC,2022,,347.923,6318.028,2525.912,7990,97.967,2844.867
064356,CIENA CORP,2022,624.656,152.902,5069.632,3632.661,3661,29.613,1156.693
064389,SILGAN HOLDINGS INC,2022,,340.848,7345.757,6411.499,3411,294.761,3518.281
064410,CARMAX INC,2022,0.0,484.762,26182.736,31126.377,5500,651.543,18464.1
064515,CTI BIOPHARMA CORP,2022,36.895,-92.992,125.925,53.948,2836,48.724,62.368
064536,EURONET WORLDWIDE INC,2022,,230.994,5403.633,3358.741,6099,53.328,1713.047
064545,GLOBAL SELF STORAGE INC,2022,0.0,2.058,67.383,12.067,6798,0.559,16.916
064547,SOUTH STATE BANK CORP,2022,,496.049,43918.696,1706.272,6020,556.417,507.885
064568,GULF ISLAND FABRICATION INC,2022,,-3.352,134.866,142.32,3730,0.7,1.396
064628,SOUTHERN BANCSHARES NC INC,2022,,29.919,4726.557,152.377,6020,208.061,92.697
064630,TAKE-TWO INTERACTIVE SFTWR,2022,892.5,-1124.7,15862.1,5349.9,7372,1407.0,2080.0
064637,EMCORE CORP,2022,18.536,-24.333,189.082,124.126,3663,3.065,36.266
064645,BIO-KEY INTERNATIONAL INC,2022,3.252,-11.91,11.344,7.02,3829,2.876,0.365
064690,AUTOLIV INC,2022,390.0,423.0,7717.0,8842.0,3714,750.0,1173.0
064766,RAMBUS INC,2022,158.769,-14.31,1012.594,454.793,6794,15.402,29.079
064768,AMAZON.COM INC,2022,73213.0,-2722.0,462675.0,513983.0,5961,23120.0,146818.0
064784,JEFFERSONVILLE BANCORP,2022,,9.304,693.027,27.446,6020,0.0,0.427
064794,UNITED COMMUNITY BANKS INC,2022,,277.472,24008.884,950.862,6020,158.933,916.351
064821,ALEXANDRIA R E EQUITIES INC,2022,0.0,521.66,35523.399,2257.849,6798,0.03,10566.432
064853,QORVO INC,2022,649.841,103.152,6691.903,3569.399,3674,19.667,2117.229
064857,SAREPTA THERAPEUTICS INC,2022,877.09,-703.488,3128.366,933.013,2836,15.489,1601.87
064869,WOODLANDS FINANCIAL SVCS CO,2022,,5.063,610.9,24.11,6020,0.0,3.932
064891,RALPH LAUREN CORP,2022,,522.7,6789.5,6443.6,2300,287.0,2594.9
064901,MAXIMUS INC,2022,,203.828,3992.714,4631.018,8741,127.457,1378.658
064915,INTEST CORP,2022,7.529,8.461,110.066,116.828,3825,5.745,16.747
064925,BXP INC,2022,0.0,848.947,24207.669,3060.702,6798,1230.0,13464.357
064929,SIMULATIONS PLUS INC,2022,3.208,12.483,188.382,53.906,7372,0.461,0.943
064934,INDUS REALTY TRUST INC,2022,,6.11,596.807,49.195,6798,2.286,168.23
064979,PACIFIC PREMIER BANCORP INC,2022,,283.743,21688.017,857.326,6020,200.0,1189.345
064997,COMFORT SYSTEMS USA INC,2022,,245.947,2597.478,4140.364,1700,30.151,358.989
065003,FIRST ROBINSON FINANCIAL CP,2022,,2.591,471.987,16.957,6035,37.734,36.962
065006,HELIX ENERGY SOLUTIONS GROUP,2022,,-87.784,2389.338,873.1,1389,89.114,380.561
065009,ARCHROCK INC,2022,,44.296,2598.75,845.568,3533,3.244,1563.195
065011,HESKA CORP,2022,19.753,-19.889,585.816,257.307,2835,3.071,89.302
065016,GUIDED THERAPEUTICS INC,2022,0.077,-4.341,3.366,0.013,3845,0.888,1.375
065691,ONE WORLD VENTURES INC,2022,,-1.154,0.833,0.062,7370,0.0,0.0
065021,8X8 INC,2022,146.22,-73.143,841.81,743.938,7370,74.436,494.437
065036,QUICKLOGIC CORP,2022,5.001,-4.267,32.586,16.18,3674,15.85,0.544
065050,GLEN BURNIE BANCORP,2022,,1.745,381.436,13.86,6020,0.188,0.189
065092,PACIFIC GAS & ELECTRIC CO,2022,,2226.0,118378.0,21680.0,4931,4527.0,44398.0
065084,CORECIVIC INC,2022,0.0,122.32,3244.769,1845.329,6512,198.221,1188.815
065089,DETROIT EDISON CO,2022,,955.0,30236.0,6397.0,4911,852.0,9494.0
065090,SAN DIEGO GAS & ELECTRIC CO,2022,,915.0,26422.0,5838.0,4931,726.0,8746.0
065095,WISCONSIN PUBLIC SERVICE CP,2022,,235.0,6708.8,1785.2,4931,194.9,1999.9
065106,BANK OZK,2022,,564.141,27656.568,1379.764,6020,6.666,1125.006
065108,JONES LANG LASALLE INC,2022,,654.5,15593.7,20862.1,6531,775.9,2362.4
065136,PINNACLE BANKSHARES CORP,2022,,8.242,969.931,38.811,6020,0.0,10.0
065162,LINKBANCORP INC,2022,,5.598,1163.654,43.221,6020,20.938,50.703
065176,EVANS BANCORP INC,2022,,22.389,2178.51,98.753,6020,194.645,41.301
065225,OXFORD BANK CORP,2022,,8.82,792.649,35.357,6020,0.0,15.713
065228,COLUMBIA BANKING SYSTEM INC,2022,,336.752,31848.639,1347.545,6020,1208.769,509.321
065229,FUSS BRANDS CORP,2022,,-0.107,0.036,0.0,9995,0.098,0.0
065230,TRI CITY BANKSHARES CORP,2022,,17.466,2038.496,77.253,6020,0.0,12.717
065235,DIAMOND HILL INVESTMENT GRP,2022,,40.434,249.821,169.514,6282,0.0,1.4
065261,WESTAIM CORP,2022,,17.961,413.292,27.437,6799,0.0,37.2
065275,BRIGHT HORIZONS FAMILY SOLTN,2022,,80.641,3798.869,2014.987,8351,194.092,1771.984
065280,RADNOSTIX INC,2022,0.534,0.303,16.245,11.182,2835,0.781,7.332
065286,AEHR TEST SYSTEMS,2022,7.134,14.557,98.143,64.961,3825,0.137,6.163
